Hour,Load (kW),Load (kW)
3138,68875.8111,0.688758111
3139,72169.5658,0.721695658
3140,72077.8559,0.720778559
3141,73064.6861,0.730646861
3142,68395.4886,0.683954886
3143,77811.435,0.77811435
3144,71277.854,0.71277854
3145,75954.1691,0.759541691
3146,69838.9398,0.698389398
3147,62990.9208,0.629909208
3148,57098.2577,0.570982577
3149,54538.6978,0.545386978
3150,52983.3252,0.529833252
3151,58385.1458,0.583851458
3152,50802.2094,0.508022094
3153,54726.3973,0.547263973
3154,60504.3366,0.605043366
3155,67278.5283,0.672785283
3156,71090.2162,0.710902162
3157,67729.6611,0.677296611
3158,66959.835,0.66959835
3159,70013.8248,0.700138248
3160,74941.1542,0.749411542
3161,75297.6475,0.752976475
3162,71417.924,0.71417924
3163,74765.2864,0.747652864
3164,71726.9374,0.717269374
3165,70375.4934,0.703754934
3166,74558.8871,0.745588871
3167,78168.3339,0.781683339
3168,77375.2518,0.773752518
3169,84691.6259,0.846916259
3170,76419.333,0.76419333
3171,75611.9241,0.756119241
3172,69760.6469,0.697606469
3173,67989.6316,0.679896316
3174,67387.4137,0.673874137
3175,70560.7507,0.705607507
3176,67437.7455,0.674377455
3177,56024.7073,0.560247073
3178,53897.2596,0.538972596
3179,57502.1062,0.575021062
3180,53492.1782,0.534921782
3181,53237.6161,0.532376161
3182,53010.7943,0.530107943
3183,56761.6505,0.567616505
3184,55132.0405,0.551320405
3185,57066.9234,0.570669234
3186,56082.6001,0.560826001
3187,58526.6276,0.585266276
3188,70938.2586,0.709382586
3189,72794.4435,0.727944435
3190,67501.9768,0.675019768
3191,67970.4232,0.679704232
3192,67281.3268,0.672813268
3193,73062.3066,0.730623066
3194,72618.5283,0.726185283
3195,71511.2031,0.715112031
3196,66745.4973,0.667454973
3197,67738.67,0.6773867
3198,69227.6517,0.692276517
3199,67959.1212,0.679591212
3200,64312.6522,0.643126522
3201,70439.5209,0.704395209
3202,78161.2453,0.781612453
3203,75178.9348,0.751789348
3204,69019.1312,0.690191312
3205,71127.7858,0.711277858
3206,74123.2289,0.741232289
3207,73034.8967,0.730348967
3208,74417.4991,0.744174991
3209,72406.1352,0.724061352
3210,72774.9821,0.727749821
3211,76372.8802,0.763728802
3212,75687.1047,0.756871047
3213,80396.13,0.8039613
3214,80853.5044,0.808535044
3215,79748.0499,0.797480499
3216,77685.3004,0.776853004
3217,83914.4849,0.839144849
3218,78813.3431,0.788133431
3219,82307.9525,0.823079525
3220,81918.5319,0.819185319
3221,92015.6189,0.920156189
3222,91212.8153,0.912128153
3223,90091.5179,0.900915179
3224,86248.1034,0.862481034
3225,91784.3229,0.917843229
3226,91331.1675,0.913311675
3227,88603.1496,0.886031496
3228,72515.8161,0.725158161
3229,82102.2199,0.821022199
3230,80686.8474,0.806868474
3231,88249.1957,0.882491957
3232,77811.1299,0.778111299
3233,72728.3697,0.727283697
3234,90245.0235,0.902450235
3235,85167.2157,0.851672157
3236,70922.7783,0.709227783
3237,86725.2469,0.867252469
3238,86078.5528,0.860785528
3239,91168.1172,0.911681172
3240,84628.7847,0.846287847
3241,93214.559,0.93214559
3242,89552.1033,0.895521033
3243,83796.8984,0.837968984
3244,77418.7862,0.774187862
3245,64322.0568,0.643220568
3246,85417.8499,0.854178499
3247,84177.2767,0.841772767
3248,82179.6301,0.821796301
3249,85972.2072,0.859722072
3250,86074.7068,0.860747068
3251,86288.0386,0.862880386
3252,86380.8738,0.863808738
3253,86314.2668,0.863142668
3254,87232.6418,0.872326418
3255,80671.2642,0.806712642
3256,81005.768,0.81005768
3257,82490.4152,0.824904152
3258,83344.9299,0.833449299
3259,80858.3433,0.808583433
3260,75455.7498,0.754557498
3261,82731.0846,0.827310846
3262,79439.5963,0.794395963
3263,81727.0173,0.817270173
3264,85051.6753,0.850516753
3265,85044.2456,0.850442456
3266,74386.8426,0.743868426
3267,76415.8442,0.764158442
3268,60441.5354,0.604415354
3269,52463.1965,0.524631965
3270,71217.6547,0.712176547
3271,79389.2857,0.793892857
3272,77858.6048,0.778586048
3273,80366.2464,0.803662464
3274,81146.9426,0.811469426
3275,87469.3201,0.874693201
3276,76982.0277,0.769820277
3277,86258.1602,0.862581602
3278,77828.2072,0.778282072
3279,82330.2184,0.823302184
3280,83597.8918,0.835978918
3281,85373.831,0.85373831
3282,82852.708,0.82852708
3283,82628.6124,0.826286124
3284,75780.0549,0.757800549
3285,83196.3373,0.831963373
3286,83792.5758,0.837925758
3287,83627.4983,0.836274983
3288,79788.5088,0.797885088
3289,80530.8887,0.805308887
3290,81388.7083,0.813887083
3291,79279.0653,0.792790653
3292,81602.1006,0.816021006
3293,81639.7236,0.816397236
3294,80662.2327,0.806622327
3295,80951.3449,0.809513449
3296,79570.0022,0.795700022
3297,72623.123,0.72623123
3298,69425.4115,0.694254115
3299,73076.1869,0.730761869
3300,73494.2891,0.734942891
3301,65188.925,0.65188925
3302,72865.1451,0.728651451
3303,66063.1129,0.660631129
3304,72525.0021,0.725250021
3305,73445.5566,0.734455566
3306,73009.4797,0.730094797
3307,74354.171,0.74354171
3308,81536.1919,0.815361919
3309,86449.2359,0.864492359
3310,75049.4619,0.750494619
3311,71436.1664,0.714361664
3312,81133.86,0.8113386
3313,82310.0863,0.823100863
3314,80198.6635,0.801986635
3315,74826.628,0.74826628
3316,70501.3894,0.705013894
3317,66372.0958,0.663720958
3318,69332.6326,0.693326326
3319,64353.9153,0.643539153
3320,63275.9392,0.632759392
3321,54903.0649,0.549030649
3322,60309.8815,0.603098815
3323,60257.8258,0.602578258
3324,62760.1484,0.627601484
3325,72184.2486,0.721842486
3326,73255.3362,0.732553362
3327,71730.1452,0.717301452
3328,73769.7161,0.737697161
3329,73406.7734,0.734067734
3330,75332.6243,0.753326243
3331,75106.6585,0.751066585
3332,74109.2417,0.741092417
3333,71178.315,0.71178315
3334,73228.9988,0.732289988
3335,71718.4259,0.717184259
3336,74823.8528,0.748238528
3337,79848.0038,0.798480038
3338,73309.6538,0.733096538
3339,70941.1347,0.709411347
3340,64822.2216,0.648222216
3341,57587.3287,0.575873287
3342,60901.6567,0.609016567
3343,60100.4685,0.601004685
3344,62289.5783,0.622895783
3345,66649.6361,0.666496361
3346,62484.9465,0.624849465
3347,57609.116,0.57609116
3348,69907.1854,0.699071854
3349,58673.8154,0.586738154
3350,68293.3701,0.682933701
3351,68098.6425,0.680986425
3352,77425.192,0.77425192
3353,70633.021,0.70633021
3354,69516.1955,0.695161955
3355,65531.0524,0.655310524
3356,66577.7258,0.665777258
3357,64609.3311,0.646093311
3358,72253.0955,0.722530955
3359,68946.3983,0.689463983
3360,68010.1997,0.680101997
3361,51790.7225,0.517907225
3362,58504.3292,0.585043292
3363,56063.2507,0.560632507
3364,56614.1109,0.566141109
3365,54780.7776,0.547807776
3366,54279.7455,0.542797455
3367,51652.3859,0.516523859
3368,55605.3893,0.556053893
3369,61666.7494,0.616667494
3370,62909.1951,0.629091951
3371,63774.5866,0.637745866
3372,65234.5613,0.652345613
3373,62682.4152,0.626824152
3374,73104.0077,0.731040077
3375,76705.6997,0.767056997
3376,68976.9629,0.689769629
3377,68354.4946,0.683544946
3378,71809.4344,0.718094344
3379,80922.4512,0.809224512
3380,83268.0747,0.832680747
3381,81034.8224,0.810348224
3382,76227.6387,0.762276387
3383,78981.9726,0.789819726
3384,74001.0023,0.740010023
3385,78758.7288,0.787587288
3386,81778.1696,0.817781696
3387,74398.6714,0.743986714
3388,71657.1344,0.716571344
3389,65363.7689,0.653637689
3390,75626.5965,0.756265965
3391,71566.0229,0.715660229
3392,72336.7642,0.723367642
3393,60712.8543,0.607128543
3394,65134.7962,0.651347962
3395,65155.9307,0.651559307
3396,62029.7433,0.620297433
3397,65756.1914,0.657561914
3398,73233.612,0.73233612
3399,70756.822,0.70756822
3400,74131.7995,0.741317995
3401,70407.8199,0.704078199
3402,70715.4674,0.707154674
3403,73395.8185,0.733958185
3404,75973.9864,0.759739864
3405,69515.7071,0.695157071
3406,66941.0448,0.669410448
3407,69128.8077,0.691288077
3408,73181.7291,0.731817291
3409,74558.9782,0.745589782
3410,77857.4597,0.778574597
3411,70359.3104,0.703593104
3412,70348.7757,0.703487757
3413,63179.1788,0.631791788
3414,61400.8186,0.614008186
3415,58614.3712,0.586143712
3416,62784.3186,0.627843186
3417,65177.3027,0.651773027
3418,68871.0283,0.688710283
3419,71419.5963,0.714195963
3420,73446.6646,0.734466646
3421,72418.5178,0.724185178
3422,71834.2574,0.718342574
3423,72202.2077,0.722022077
3424,75233.7991,0.752337991
3425,75990.6768,0.759906768
3426,76326.5902,0.763265902
3427,71283.1171,0.712831171
3428,74897.3602,0.748973602
3429,69371.8273,0.693718273
3430,71261.0121,0.712610121
3431,72212.7643,0.722127643
3432,69763.9187,0.697639187
3433,67796.808,0.67796808
3434,68514.6245,0.685146245
3435,65128.5906,0.651285906
3436,70919.0739,0.709190739
3437,69202.1143,0.692021143
3438,69111.3153,0.691113153
3439,62419.813,0.62419813
3440,61471.5906,0.614715906
3441,66306.0455,0.663060455
3442,60542.1722,0.605421722
3443,63681.0978,0.636810978
3444,69555.8774,0.695558774
3445,65330.4956,0.653304956
3446,78049.2253,0.780492253
3447,70937.4761,0.709374761
3448,76065.9106,0.760659106
3449,73200.3033,0.732003033
3450,83158.8126,0.831588126
3451,79656.5152,0.796565152
3452,83016.4162,0.830164162
3453,87762.436,0.87762436
3454,88420.0829,0.884200829
3455,87054.3599,0.870543599
3456,86692.8281,0.866928281
3457,83496.9379,0.834969379
3458,77026.5104,0.770265104
3459,67538.661,0.67538661
3460,65851.4508,0.658514508
3461,64237.3001,0.642373001
3462,64683.7628,0.646837628
3463,59250.6382,0.592506382
3464,55561.185,0.55561185
3465,57307.5176,0.573075176
3466,64894.4263,0.648944263
3467,57380.8181,0.573808181
3468,66650.9788,0.666509788
3469,61403.3252,0.614033252
3470,70901.0843,0.709010843
3471,70228.3076,0.702283076
3472,71778.9314,0.717789314
3473,64718.2558,0.647182558
3474,66373.4056,0.663734056
3475,67349.0524,0.673490524
3476,62126.1318,0.621261318
3477,59704.689,0.59704689
3478,58390.998,0.58390998
3479,56652.7961,0.566527961
3480,58395.9671,0.583959671
3481,61872.741,0.61872741
3482,72280.5114,0.722805114
3483,58076.4445,0.580764445
3484,61318.1934,0.613181934
3485,60751.7107,0.607517107
3486,59748.2335,0.597482335
3487,59522.5217,0.595225217
3488,59963.8804,0.599638804
3489,65134.8902,0.651348902
3490,60025.1796,0.600251796
3491,64694.648,0.64694648
3492,63432.4877,0.634324877
3493,61193.264,0.61193264
3494,70713.4021,0.707134021
3495,65582.88,0.6558288
3496,66992.5893,0.669925893
3497,64462.9186,0.644629186
3498,65815.4421,0.658154421
3499,64431.3581,0.644313581
3500,61575.2389,0.615752389
3501,64708.551,0.64708551
3502,61487.2721,0.614872721
3503,60872.7879,0.608727879
3504,60087.1579,0.600871579
3505,66806.4038,0.668064038
3506,64007.4146,0.640074146
3507,58837.9559,0.588379559
3508,52833.913,0.52833913
3509,52333.7627,0.523337627
3510,52488.1979,0.524881979
3511,53965.6176,0.539656176
3512,58611.7814,0.586117814
3513,58601.1284,0.586011284
3514,56708.5592,0.567085592
3515,57883.3631,0.578833631
3516,55895.8921,0.558958921
3517,57839.5668,0.578395668
3518,61861.5253,0.618615253
3519,58432.6197,0.584326197
3520,61989.9981,0.619899981
3521,57480.8984,0.574808984
3522,57937.4727,0.579374727
3523,62255.4547,0.622554547
3524,58272.008,0.58272008
3525,53987.2224,0.539872224
3526,59564.9266,0.595649266
3527,55409.172,0.55409172
3528,56919.7128,0.569197128
3529,61328.2117,0.613282117
3530,60133.1786,0.601331786
3531,63197.3897,0.631973897
3532,69949.8636,0.699498636
3533,62629.0298,0.626290298
3534,61541.6063,0.615416063
3535,64581.7915,0.645817915
3536,60254.2222,0.602542222
3537,61139.9604,0.611399604
3538,57322.4595,0.573224595
3539,55838.7497,0.558387497
3540,63411.3868,0.634113868
3541,61845.3947,0.618453947
3542,66206.0493,0.662060493
3543,64093.1933,0.640931933
3544,68453.5179,0.684535179
3545,68787.6759,0.687876759
3546,69727.8142,0.697278142
3547,67998.0435,0.679980435
3548,72023.4063,0.720234063
3549,73044.1787,0.730441787
3550,67697.7874,0.676977874
3551,66716.6994,0.667166994
3552,74979.1094,0.749791094
3553,73958.6479,0.739586479
3554,77346.2448,0.773462448
3555,62571.3865,0.625713865
3556,72448.3802,0.724483802
3557,80140.2603,0.801402603
3558,79552.1154,0.795521154
3559,73175.7764,0.731757764
3560,77320.9679,0.773209679
3561,80565.8352,0.805658352
3562,79789.5828,0.797895828
3563,84318.4328,0.843184328
3564,76703.949,0.76703949
3565,83734.3747,0.837343747
3566,85795.7414,0.857957414
3567,83246.1379,0.832461379
3568,76262.7657,0.762627657
3569,74501.8396,0.745018396
3570,70169.7742,0.701697742
3571,71133.7084,0.711337084
3572,71438.2579,0.714382579
3573,76908.1295,0.769081295
3574,80710.2167,0.807102167
3575,75457.2197,0.754572197
3576,72149.0271,0.721490271
3577,66944.4353,0.669444353
3578,73693.0485,0.736930485
3579,71501.1035,0.715011035
3580,64087.4252,0.640874252
3581,59525.8275,0.595258275
3582,63036.5348,0.630365348
3583,64513.5963,0.645135963
3584,61945.0184,0.619450184
3585,77700.1292,0.777001292
3586,72811.9751,0.728119751
3587,81458.0525,0.814580525
3588,73356.7995,0.733567995
3589,78348.7045,0.783487045
3590,76481.597,0.76481597
3591,81440.5125,0.814405125
3592,79348.2756,0.793482756
3593,75317.2582,0.753172582
3594,75767.4913,0.757674913
3595,72145.1596,0.721451596
3596,68770.7832,0.687707832
3597,77609.0879,0.776090879
3598,74827.791,0.74827791
3599,73816.9494,0.738169494
3600,76076.3623,0.760763623
3601,77023.2669,0.770232669
3602,77708.0197,0.777080197
3603,88299.0833,0.882990833
3604,76222.3085,0.762223085
3605,74028.7178,0.740287178
3606,70723.4171,0.707234171
3607,63435.9608,0.634359608
3608,67349.4112,0.673494112
3609,69666.9184,0.696669184
3610,67421.6826,0.674216826
3611,64118.1201,0.641181201
3612,66768.095,0.66768095
3613,67018.8475,0.670188475
3614,74886.8949,0.748868949
3615,74483.6875,0.744836875
3616,75782.2595,0.757822595
3617,76104.4993,0.761044993
3618,80891.6812,0.808916812
3619,77473.1205,0.774731205
3620,73886.231,0.73886231
3621,75659.0875,0.756590875
3622,71921.6236,0.719216236
3623,71580.4572,0.715804572
3624,71615.8614,0.716158614
3625,75394.894,0.75394894
3626,80793.4564,0.807934564
3627,75067.0874,0.750670874
3628,66011.2733,0.660112733
3629,63998.3757,0.639983757
3630,69531.4553,0.695314553
3631,62974.6692,0.629746692
3632,59983.0288,0.599830288
3633,63812.2915,0.638122915
3634,65866.7083,0.658667083
3635,60683.1328,0.606831328
3636,65977.6914,0.659776914
3637,68426.2782,0.684262782
3638,70594.1417,0.705941417
3639,73262.1383,0.732621383
3640,74342.1715,0.743421715
3641,71354.9334,0.713549334
3642,73950.6651,0.739506651
3643,72920.3176,0.729203176
3644,72592.847,0.72592847
3645,74172.7652,0.741727652
3646,71235.9932,0.712359932
3647,68352.4142,0.683524142
3648,67408.5186,0.674085186
3649,72478.2839,0.724782839
3650,65314.747,0.65314747
3651,61596.6761,0.615966761
3652,60831.7027,0.608317027
3653,57667.7955,0.576677955
3654,55582.1694,0.555821694
3655,55007.2035,0.550072035
3656,57978.5575,0.579785575
3657,56112.1106,0.561121106
3658,59130.6772,0.591306772
3659,53959.3598,0.539593598
3660,56959.9638,0.569599638
3661,59536.9681,0.595369681
3662,62566.4185,0.625664185
3663,56535.4784,0.565354784
3664,57146.8999,0.571468999
3665,56736.2465,0.567362465
3666,59644.1071,0.596441071
3667,60866.8658,0.608668658
3668,61741.4409,0.617414409
3669,57319.6572,0.573196572
3670,56267.6379,0.562676379
3671,56383.1349,0.563831349
3672,56146.2433,0.561462433
3673,64730.2118,0.647302118
3674,59518.0533,0.595180533
3675,51977.0512,0.519770512
3676,50444.3183,0.504443183
3677,51052.3795,0.510523795
3678,48821.7867,0.488217867
3679,50711.8518,0.507118518
3680,50416.2808,0.504162808
3681,56340.927,0.56340927
3682,50443.8989,0.504438989
3683,55282.9954,0.552829954
3684,56301.9925,0.563019925
3685,56462.4108,0.564624108
3686,59296.8229,0.592968229
3687,59057.3303,0.590573303
3688,59003.2137,0.590032137
3689,60532.9002,0.605329002
3690,61314.6148,0.613146148
3691,60791.8349,0.607918349
3692,62562.781,0.62562781
3693,60990.7507,0.609907507
3694,64558.7312,0.645587312
3695,63682.2545,0.636822545
3696,65550.4901,0.655504901
3697,63154.4313,0.631544313
3698,72453.7072,0.724537072
3699,66221.978,0.66221978
3700,64785.9234,0.647859234
3701,62617.811,0.62617811
3702,61839.6198,0.618396198
3703,56872.7584,0.568727584
3704,60993.1188,0.609931188
3705,64105.1719,0.641051719
3706,60979.3226,0.609793226
3707,68935.6953,0.689356953
3708,62325.6276,0.623256276
3709,64105.6602,0.641056602
3710,78153.4374,0.781534374
3711,68295.21,0.6829521
3712,69185.0346,0.691850346
3713,69969.6808,0.699696808
3714,76102.6214,0.761026214
3715,74149.275,0.74149275
3716,75793.4058,0.757934058
3717,70436.5922,0.704365922
3718,74356.5389,0.743565389
3719,76119.4853,0.761194853
3720,77803.7869,0.778037869
3721,83132.7253,0.831327253
3722,73877.9173,0.738779173
3723,70875.4249,0.708754249
3724,66849.5047,0.668495047
3725,65915.3286,0.659153286
3726,66527.6971,0.665276971
3727,65768.3503,0.657683503
3728,64962.8296,0.649628296
3729,64246.2034,0.642462034
3730,60265.7128,0.602657128
3731,62894.089,0.62894089
3732,64178.0885,0.641780885
3733,66407.8277,0.664078277
3734,73904.9012,0.739049012
3735,78144.8608,0.781448608
3736,71617.4509,0.716174509
3737,80716.3452,0.807163452
3738,72713.5424,0.727135424
3739,68325.955,0.68325955
3740,70023.5564,0.700235564
3741,71148.0427,0.711480427
3742,71066.8102,0.710668102
3743,75288.5516,0.752885516
3744,80047.1031,0.800471031
3745,78509.6248,0.785096248
3746,71998.2113,0.719982113
3747,71758.4638,0.717584638
3748,76064.8261,0.760648261
3749,72568.6588,0.725686588
3750,70730.8851,0.707308851
3751,69122.7871,0.691227871
3752,65062.4533,0.650624533
3753,67126.8715,0.671268715
3754,66570.0603,0.665700603
3755,55027.1939,0.550271939
3756,59047.39,0.5904739
3757,60668.3956,0.606683956
3758,61624.6265,0.616246265
3759,64107.8677,0.641078677
3760,65799.7647,0.657997647
3761,69114.4878,0.691144878
3762,68303.136,0.68303136
3763,74019.794,0.74019794
