Hour,Load (kW)
6694,71181.159
6695,69667.577
6696,72769.9957
6697,77791.1396
6698,71249.7836
6699,68878.2595
6700,62756.3425
6701,55518.4467
6702,58829.773
6703,58025.5841
6704,60211.6942
6705,64568.7535
6706,60401.0664
6707,55522.2394
6708,67817.3135
6709,56580.9492
6710,66197.5106
6711,65999.7909
6712,75323.3494
6713,68528.1884
6714,67408.374
6715,63420.2431
6716,64463.9298
6717,62492.5495
6718,70133.3294
6719,66823.6487
6720,65884.4677
6721,49662.0093
6722,56372.6358
6723,53928.5783
6724,54476.4605
6725,52640.1503
6726,52136.1424
6727,49505.8082
6728,53455.838
6729,59514.2256
6730,60753.7
6731,61616.1213
6732,63073.1269
6733,60518.0127
6734,70936.6383
6735,74535.3645
6736,66803.663
6737,66178.2312
6738,69630.2085
6739,78740.2641
6740,81082.9273
6741,78846.7159
6742,74036.5743
6743,76787.9514
6744,71804.0254
6745,76558.7973
6746,79575.2847
6747,72192.8343
6748,69448.3461
6749,63152.0305
6750,73411.9093
6751,69348.388
6752,70116.1826
6753,58489.3272
6754,62908.3249
6755,62926.5162
6756,59797.3868
6757,63520.894
6758,70995.3749
6759,68515.6463
6760,71887.6864
6761,68160.7705
6762,68465.4829
6763,71142.9
6764,73718.1352
6765,67256.9243
6766,64679.3315
6767,66864.1651
6768,70914.1583
6769,72288.4804
6770,75584.0361
6771,68082.9622
6772,68069.504
6773,60896.9848
6774,59115.7035
6775,56326.3362
6776,60493.3647
6777,62883.4312
6778,66574.2405
6779,69119.8932
6780,71144.0475
6781,70112.9879
6782,69525.8157
6783,69890.8556
6784,72919.5377
6785,73673.5073
6786,74006.5138
6787,68960.1349
6788,72571.4735
6789,67043.0373
6790,68929.32
6791,69878.1712
6792,67426.4259
6793,65456.4167
6794,66171.3359
6795,62782.4058
6796,68569.9942
6797,66850.141
6798,66756.4494
6799,60062.0559
6800,59110.9434
6801,63942.5094
6802,58175.7484
6803,61311.7877
6804,67183.6821
6805,62955.4163
6806,75671.2632
6807,68556.6325
6808,73682.1867
6809,70813.7003
6810,80769.3317
6811,77264.1577
6812,80621.1833
6813,85364.3289
6814,86019.1029
6815,84650.5083
6816,84286.1059
6817,81087.3466
6818,74614.0511
6819,65123.3349
6820,63433.2593
6821,61816.2443
6822,62259.844
6823,56823.8576
6824,53131.5439
6825,54875.0172
6826,62459.068
6827,54942.6029
6828,64209.9082
6829,58959.4003
6830,68454.3064
6831,67778.678
6832,69326.4513
6833,62262.9265
6834,63915.2284
6835,64888.0285
6836,59662.2625
6837,57237.9755
6838,55921.4416
6839,54180.3981
6840,55920.7288
6841,59394.6636
6842,69799.5963
6843,55592.6928
6844,58831.6065
6845,58262.2898
6846,57255.9799
6847,57027.4368
6848,57465.9653
6849,62634.1463
6850,57521.6081
6851,62188.2504
6852,60923.2651
6853,58681.2177
6854,68198.5335
6855,63065.1902
6856,64472.0798
6857,61939.5905
6858,63289.2969
6859,61902.397
6860,59043.4632
6861,62173.962
6862,58949.8711
6863,58332.5763
6864,57544.1368
6865,64260.5747
6866,61458.7787
6867,56286.5146
6868,50279.6676
6869,49776.7144
6870,49928.3481
6871,51402.9677
6872,56046.3326
6873,56032.882
6874,54137.5166
6875,55309.5256
6876,53319.261
6877,55260.1434
6878,59279.3111
6879,55847.6159
6880,59402.206
6881,54890.3194
6882,55344.1081
6883,59659.3058
6884,55673.0762
6885,51385.509
6886,56960.4329
6887,52801.8994
6888,54309.6626
6889,58715.3853
6890,57517.5773
6891,60579.0149
6892,67328.7165
6893,60005.1119
6894,58914.9189
6895,61952.3359
6896,57621.9998
6897,58504.9726
6898,54684.7076
6899,53198.2351
6900,60768.1108
6901,59199.3587
6902,63557.2547
6903,61441.6413
6904,65799.2101
6905,66130.6135
6906,67067.9986
6907,65335.4761
6908,69358.0885
6909,70376.1118
6910,65026.9727
6911,64043.1384
6912,72302.8034
6913,71279.5983
6914,74664.4531
6915,59886.8539
6916,69761.1082
6917,77450.2503
6918,76859.3687
6919,70480.2944
6920,74622.752
6921,77864.8868
6922,77085.9032
6923,81612.0235
6924,73994.8114
6925,81022.5101
6926,83081.1512
6927,80528.8236
6928,73542.7286
6929,71779.0812
6930,67444.2958
6931,68405.5115
6932,68707.3438
6933,74174.4997
6934,77973.8725
6935,72718.1626
6936,69407.2584
6937,64199.9565
6938,70945.8611
6939,68751.2087
6940,61334.8246
6941,56770.5224
6942,60278.5267
6943,61752.8865
6944,59181.6084
6945,74934.0204
6946,70043.169
6947,78686.5504
6948,70582.603
6949,75571.8149
6950,73702.0157
6951,78658.241
6952,76563.3153
6953,72529.6105
6954,72977.1577
6955,69352.1415
6956,65975.0821
6957,74810.7052
6958,72026.7282
6959,71013.2078
6960,73269.9434
6961,74214.1721
6962,74896.2505
6963,85484.6412
6964,73405.1949
6965,71208.9342
6966,67900.9649
6967,60610.8414
6968,64521.6261
6969,66836.4691
6970,64588.5705
6971,61282.3466
6972,63929.6616
6973,64177.7557
6974,72043.1461
6975,71637.2833
6976,72933.2013
6977,73252.7885
6978,78037.3193
6979,74616.109
6980,71026.5713
6981,72796.7812
6982,69056.672
6983,68712.8619
6984,68745.6238
6985,72522.0156
6986,77917.9387
6987,72188.9319
6988,63130.4815
6989,61114.949
6990,66645.3953
6991,60085.9772
6992,57091.7064
6993,60918.3403
6994,62970.1296
6995,57783.9281
6996,63075.8623
6997,65521.8262
6998,67687.0681
6999,70352.4448
7000,71429.8596
7001,68440.0044
7002,71033.1207
7003,70000.1592
7004,69670.0761
7005,71247.3834
7006,68308.0019
7007,65421.815
7008,64475.3129
7009,69542.4733
7010,62376.3329
7011,58655.6601
7012,57888.0863
7013,54721.5802
7014,52633.3568
7015,52055.795
7016,55024.5547
7017,53155.5149
7018,56171.4903
7019,50997.583
7020,53995.5988
7021,56570.0165
7022,59596.8816
7023,53563.3578
7024,54172.1972
7025,53758.9632
7026,56664.2447
7027,57884.4259
7028,58756.4249
7029,54332.0667
7030,53277.4745
7031,53390.4002
7032,53150.9387
7033,61732.3388
7034,56517.6135
7035,48974.0462
7036,47438.7497
7037,48044.2487
7038,45811.0952
7039,47698.6013
7040,47400.4728
7041,53322.5631
7042,47422.9806
7043,52259.5243
7044,53275.9701
7045,53433.8387
7046,56265.7026
7047,56023.6633
7048,55967.0017
7049,57494.1447
7050,58273.3174
7051,57747.9971
7052,59516.4044
7053,57941.8369
7054,61507.2818
7055,60628.271
7056,62493.974
7057,60095.3843
7058,69392.1309
7059,63157.8738
7060,61719.2931
7061,59548.656
7062,58767.9417
7063,53798.5588
7064,57916.3994
7065,61025.9341
7066,57897.5681
7067,65851.4257
7068,59238.8444
7069,61016.365
7070,75061.6319
7071,65200.8956
7072,66088.2131
7073,66870.3536
7074,73000.7902
7075,71044.9414
7076,72686.5713
7077,67327.2585
7078,71244.7076
7079,73005.158
7080,74686.9652
7081,80013.4108
7082,70756.1115
7083,67751.1296
7084,63722.7214
7085,62786.0588
7086,63395.9426
7087,62634.1126
7088,61826.1103
7089,61107.0042
7090,57124.0353
7091,59749.9347
7092,61031.4591
7093,63258.7249
7094,70753.3265
7095,74990.8159
7096,68460.9374
7097,77557.3647
7098,69552.0966
7099,65162.0454
7100,66857.1847
7101,67979.2106
7102,67895.5192
7103,72114.8034
7104,76870.8992
7105,75330.967
7106,68817.1013
7107,68574.9031
7108,72878.8163
7109,69380.2015
7110,67539.9821
7111,65929.44
7112,61866.6638
7113,63928.6411
7114,63369.3907
7115,51824.0868
7116,55841.847
7117,57460.4183
7118,58414.2166
7119,60895.0269
7120,62584.4946
7121,65896.7901
7122,65083.0123
7123,70797.246
7124,65831.7041
7125,79001.5738
7126,74498.6025
7127,72456.9878
7128,66972.4554
7129,76797.6748
7130,74686.5375
7131,64309.4187
7132,58630.5234
7133,58232.0973
7134,64161.6398
7135,63939.0601
7136,61158.5698
7137,59732.824
7138,64361.4769
7139,57345.9513
7140,78813.6937
7141,76365.1724
7142,82426.3164
7143,82445.547
7144,82247.3921
7145,75706.9783
7146,72535.4698
7147,66733.8945
7148,69087.783
7149,67772.6772
7150,65847.7851
7151,64365.041
7152,70455.8951
7153,76698.6256
7154,75427.4205
7155,67437.7549
7156,68238.3989
7157,68223.7805
7158,68492.519
7159,60075.8573
7160,61548.278
7161,75258.4463
7162,79012.9134
7163,87462.1359
7164,83731.292
7165,82797.1672
7166,66770.3981
7167,70073.7864
7168,66496.815
7169,61883.2705
7170,66263.9447
7171,69554.6747
7172,69459.9415
7173,70443.7497
7174,65771.5316
7175,75184.4587
7176,68647.8599
7177,73321.1584
7178,67202.9139
7179,60351.881
7180,54456.2055
7181,51893.6344
7182,50335.252
7183,55734.0642
7184,48148.1207
7185,52069.303
7186,57844.238
7187,64615.4267
7188,68424.113
7189,65060.5577
7190,64287.7328
7191,67338.7251
7192,72263.0584
7193,72616.5571
7194,68733.8402
7195,72078.2106
7196,69036.8711
7197,67682.4379
7198,71862.8438
7199,75469.3042
7200,74673.2371
7201,81986.6275
7202,73711.3524
7203,72900.9627
7204,67046.706
7205,65272.7127
7206,64667.5181
7207,67837.8798
7208,64711.9007
7209,53295.8902
7210,51165.4713
7211,54767.3483
7212,50754.4521
7213,50496.9232
7214,50267.1359
7215,54015.0281
7216,52382.4556
7217,54314.3773
7218,53327.0942
7219,55768.1634
7220,68176.8374
7221,70030.0668
7222,64734.646
7223,65200.1398
7224,64508.0921
7225,70286.1221
7226,69839.3955
7227,68729.1233
7228,63960.472
7229,64950.7006
7230,66436.7396
7231,65165.2679
7232,61515.8591
7233,67639.7895
7234,75358.577
7235,72373.331
7236,66210.5935
7237,68316.3155
7238,71308.8274
7239,70217.5656
7240,71597.2397
7241,69582.9491
7242,69948.8707
7243,73543.8449
7244,72855.147
7245,77561.2513
7246,78015.7062
7247,76907.3336
7248,74841.6676
7249,81067.9369
7250,75963.8815
7251,79455.5787
7252,79063.2475
7253,89157.4252
7254,88351.7138
7255,87227.5101
7256,83381.1907
7257,88914.5069
7258,88458.4496
7259,85727.5313
7260,69637.2989
7261,79220.8053
7262,77802.5368
7263,85361.9906
7264,74921.0318
7265,69835.3801
7266,87349.1439
7267,82268.4476
7268,68021.1231
7269,83820.7062
7270,83171.1281
7271,88257.8099
7272,81715.5964
7273,90298.4911
7274,86633.1574
7275,80875.0759
7276,74494.0886
7277,61394.4857
7278,82487.4067
7279,81243.963
7280,79243.4474
7281,83033.157
7282,83132.7906
7283,83343.2579
7284,83433.2301
7285,83363.7617
7286,84279.2768
7287,77715.0407
7288,78046.6876
7289,79528.4794
7290,80380.1402
7291,77890.7014
7292,72485.257
7293,79757.7426
7294,76463.4066
7295,78747.9813
7296,82069.7947
7297,82059.5218
7298,71399.2772
7299,73425.4388
7300,57448.2914
7301,49467.1155
7302,68218.7382
7303,76387.5354
7304,74854.0221
7305,77358.8328
7306,78136.6998
7307,84456.2496
7308,73966.131
7309,83239.4388
7310,74806.6628
7311,79305.8525
7312,80570.7059
7313,82343.8267
7314,79819.8869
7315,79592.976
7316,72741.6048
7317,80155.075
7318,80748.5029
7319,80580.6164
7320,76738.8195
7321,77478.3935
7322,78333.4088
7323,76220.963
7324,78541.1972
7325,78576.0205
7326,77595.7316
7327,77882.0473
7328,76497.9098
7329,69548.2374
7330,66347.7341
7331,69995.7194
7332,70411.0331
7333,62102.882
7334,69776.3168
7335,62971.5007
7336,69430.6078
7337,70348.3817
7338,69909.5258
7339,71251.4397
7340,78430.6848
7341,83340.9546
7342,71938.408
7343,68322.3415
7344,78017.2657
7345,79190.7241
7346,77076.5351
7347,71701.7351
7348,67373.7335
7349,63241.6785
7350,66199.4556
7351,61217.9801
7352,60137.2474
7353,51761.6182
7354,57165.6815
7355,57110.8741
7356,59610.4467
7357,69031.7984
7358,70100.1392
7359,68572.2029
7360,70609.0302
7361,70243.3457
7362,72166.4562
7363,71937.7517
7364,70937.5978
7365,68003.9357
7366,70051.8856
7367,68538.5806
7368,71641.277
7369,76662.6991
7370,70121.6218
7371,67750.3771
7372,61628.74
7373,54391.1247
7374,57702.7321
7375,56898.8248
7376,59085.2172
7377,63442.5593
7378,59275.1556
7379,54396.6127
7380,66691.9713
7381,55455.8921
7382,65072.7393
7383,64875.3059
7384,74199.1512
7385,67404.2777
7386,66284.7513
7387,62296.9091
7388,63340.885
7389,61369.7944
7390,69010.8647
7391,65701.4749
7392,64762.5854
7393,48540.4191
7394,55251.3383
7395,52807.5739
7396,53355.75
7397,51519.7341
7398,51016.0213
7399,48385.9825
7400,52336.3085
7401,58394.9928
7402,59634.7644
7403,60497.4836
7404,61954.7876
7405,59399.9724
7406,69818.8976
7407,73417.9239
7408,65686.5231
7409,65061.3926
7410,68513.6718
7411,77624.0298
7412,79966.9961
7413,77731.0883
7414,72921.2508
7415,75672.9326
7416,70689.312
7417,75444.3898
7418,78461.1836
7419,71079.0402
7420,68334.8596
7421,62038.8522
7422,72299.0398
7423,68235.8277
7424,69003.9323
7425,57377.3874
7426,61796.6961
7427,61815.199
7428,58686.3818
7429,62410.2017
7430,69884.996
7431,67405.5812
7432,70777.9358
7433,67051.3349
7434,67356.363
7435,70034.0962
7436,72609.6482
7437,66148.7546
7438,63571.4797
7439,65756.6317
7440,69806.944
7441,71181.5857
7442,74477.4616
7443,66976.7084
7444,66963.5715
7445,59791.3742
7446,58010.4153
7447,55221.371
7448,59388.7232
7449,61779.1138
7450,65470.2478
7451,68016.2258
7452,70040.706
7453,69009.9727
7454,68423.1276
7455,68788.495
7456,71817.5052
7457,72571.8035
7458,72905.1393
7459,67859.0902
7460,71470.7592
7461,65942.654
7462,67829.2682
7463,68778.4515
7464,66327.0389
7465,64357.3629
7466,65072.6158
7467,61684.0201
7468,67471.9435
7469,65752.4257
7470,65659.0702
7471,58965.0132
7472,58014.2379
7473,62846.1417
7474,57079.719
7475,60216.0972
7476,66088.331
7477,61860.4052
7478,74576.5927
7479,67462.303
7480,72588.199
7481,69720.0548
7482,79676.029
7483,76171.1983
7484,79528.5679
7485,84272.0581
7486,84927.1771
7487,83558.9281
7488,83194.8719
7489,79996.4593
7490,73523.5111
7491,64033.1428
7492,62343.4156
7493,60726.7496
7494,61170.6988
7495,55735.0626
7496,52043.0995
7497,53786.924
7498,61371.3266
7499,53855.2139
7500,63122.8721
7501,57872.7176
7502,67367.9778
7503,66692.7039
7504,68240.8324
7505,61177.6633
7506,62830.3215
7507,63803.4784
7508,58578.0697
7509,56154.1407
7510,54837.9653
7511,53097.2809
7512,54837.9711
7513,58312.2661
7514,68717.5595
7515,54511.0173
7516,57750.2929
7517,57181.3385
7518,56175.3916
7519,55947.2119
7520,56386.1045
7521,61554.6502
7522,56442.4772
7523,61109.4851
7524,59844.8661
7525,57603.1856
7526,67120.8687
7527,61987.8934
7528,63395.1515
7529,60863.0313
7530,62213.1072
7531,60826.5775
7532,57968.0144
7533,61098.8844
7534,57875.1654
7535,57258.2429
7536,56470.1764
7537,63186.9878
7538,60385.5658
7539,55213.6763
7540,49207.2044
7541,48704.6269
7542,48856.6369
7543,50331.6332
7544,54975.3754
7545,54962.3028
7546,53067.3158
7547,54239.7038
7548,52249.8187
7549,54191.0812
7550,58210.6295
7551,54779.3155
7552,58334.2874
7553,53822.7831
7554,54276.9546
7555,58592.5356
7556,54606.69
7557,50319.5073
7558,55894.8163
7559,51736.6683
7560,53244.8176
7561,57650.927
7562,56453.5063
7563,59515.3316
7564,66265.4216
7565,58942.2058
7566,57852.4022
7567,60890.2092
7568,56560.2636
7569,57443.6274
7570,53623.754
7571,52137.6737
7572,59707.9421
7573,58139.5832
7574,62497.8729
7575,60382.6539
7576,64740.6176
7577,65072.4164
7578,66010.1974
7579,64278.0715
7580,68301.0809
7581,69319.5018
7582,63970.7609
7583,62987.3253
7584,71247.3895
7585,70224.5842
7586,73609.8392
7587,58832.6409
7588,68707.2966
7589,76396.8406
7590,75806.3614
7591,69427.6902
7592,73570.5513
7593,76813.0903
7594,76034.5113
7595,80561.0368
7596,72944.2304
7597,79972.3354
7598,82031.3833
7599,79479.463
7600,72493.7759
7601,70730.5369
7602,66396.1605
7603,67357.7857
7604,67660.028
7605,73127.5945
7606,76927.3784
7607,71672.0802
7608,68361.5882
7609,63154.699
7610,69901.0169
7611,67706.7783
7612,60290.8086
7613,55726.9212
7614,59235.3409
7615,60710.1167
7616,58139.2551
7617,73892.0842
7618,69001.6503
7619,77645.4498
7620,69541.921
7621,74531.5521
7622,72662.1727
7623,77618.8182
7624,75524.3132
7625,71491.0298
7626,71938.9988
7627,68314.405
7628,64937.7685
7629,73773.815
7630,70990.262
7631,69977.1662
7632,72234.3267
7633,73178.9811
7634,73861.4856
7635,84450.303
7636,72371.2838
7637,70175.4508
7638,66867.9097
7639,59578.215
7640,63489.429
7641,65804.7018
7642,63557.2336
7643,60251.4406
7644,62899.1871
7645,63147.7131
7646,71013.536
7647,70608.1062
7648,71904.4577
7649,72224.479
7650,77009.4444
7651,73588.6693
7652,69999.5673
7653,71770.2133
7654,68030.5408
7655,67687.168
7656,67720.3677
7657,71497.1978
7658,76893.5597
7659,71164.9922
7660,62106.9817
7661,60091.8897
7662,65622.7768
7663,59063.8002
7664,56069.9715
7665,59897.0478
7666,61949.2802
7667,56763.5222
7668,62055.9005
7669,64502.309
7670,66667.9961
7671,69333.8184
7672,70411.6794
7673,67422.2709
7674,70015.8344
7675,68983.3207
7676,68653.6859
7677,70231.442
7678,67292.5099
7679,64406.7728
7680,63460.721
7681,68528.3323
7682,61362.6434
7683,57642.4225
7684,56875.3011
7685,53709.248
7686,51621.4781
7687,51044.3703
7688,54013.5846
7689,52144.9999
7690,55161.4308
7691,49987.9796
7692,52986.452
7693,55561.3268
7694,58588.6496
7695,52555.584
7696,53164.882
7697,52752.1073
7698,55657.8485
7699,56878.49
7700,57750.9498
7701,53327.0528
7702,52272.9224
7703,52386.3104
7704,52147.3117
7705,60729.1752
7706,55514.9138
7707,47971.8108
7708,46436.9792
7709,47042.9436
7710,44810.2561
7711,46698.2286
7712,46400.5671
7713,52323.1248
7714,46424.0103
7715,51261.0225
7716,52277.9373
7717,52436.2754
7718,55268.6094
7719,55027.0407
7720,54970.8501
7721,56498.4647
7722,57278.1095
7723,56753.2618
7724,58522.1422
7725,56948.0483
7726,60513.9673
7727,59635.4312
7728,61501.6094
7729,59103.4953
7730,68400.7181
7731,62166.9377
7732,60728.8342
7733,58558.6748
7734,57778.4388
7735,52809.5346
7736,56927.8544
7737,60037.8688
7738,56909.9831
7739,64864.3214
7740,58252.2214
7741,60030.2238
7742,74075.9729
7743,64215.7195
7744,65103.5202
7745,65886.1446
7746,72017.0655
7747,70061.7015
7748,71703.8168
7749,66344.9897
7750,70262.9252
7751,72023.8624
7752,73706.157
7753,79033.0904
7754,69776.2795
7755,66771.7864
7756,62743.8675
7757,61807.6948
7758,62418.069
7759,61656.7299
7760,60849.219
7761,60130.6047
7762,56148.1282
7763,58774.5205
7764,60056.5383
7765,62284.2979
7766,69779.3939
7767,74017.3782
7768,67487.995
7769,76584.9182
7770,68580.1465
7771,64190.5923
7772,65886.2289
7773,67008.7527
7774,66925.5597
7775,71145.3427
7776,75901.938
7777,74362.5057
7778,67849.1403
7779,67607.443
7780,71911.8575
7781,68413.7447
7782,66574.0276
7783,64963.9884
7784,60901.7155
7785,62964.1967
7786,62405.4507
7787,50860.6516
7788,54878.9171
7789,56497.9943
7790,57452.299
7791,59933.616
7792,61623.5911
7793,64936.3944
7794,64123.125
7795,69837.8674
7796,64872.8348
7797,78043.2143
7798,73540.7534
7799,71499.6494
7800,66015.6283
7801,75841.3594
7802,73730.7344
7803,63354.1283
7804,57675.7463
7805,57277.8339
7806,63207.8907
7807,62985.8257
7808,60205.8506
7809,58780.6205
7810,63409.7896
7811,56394.7806
7812,77863.0402
7813,75415.0366
7814,81476.6987
7815,81496.4479
7816,81298.8122
7817,74758.918
7818,71587.9296
7819,65786.8748
7820,68141.2844
7821,66826.7002
7822,64902.3301
7823,63420.1085
7824,69511.4857
7825,75754.7397
7826,74484.0585
7827,66494.9174
7828,67296.0863
7829,67281.9934
7830,67551.2578
7831,59135.1226
7832,60608.0702
7833,74318.7658
7834,78073.7608
7835,86523.5117
7836,82793.1966
7837,81859.6011
7838,65833.3617
7839,69137.2803
7840,65560.8397
7841,60947.8264
7842,65329.0324
7843,68620.2946
7844,68526.0941
7845,69510.4354
7846,64838.751
7847,74252.2122
7848,67716.1479
7849,72389.9815
7850,66272.2726
7851,59421.7757
7852,53526.6367
7853,50964.6027
7854,49406.7578
7855,54806.1078
7856,47220.7028
7857,51142.424
7858,56917.8984
7859,63689.627
7860,67498.8536
7861,64135.8391
7862,63363.5555
7863,66415.0895
7864,71339.9651
7865,71694.0065
7866,67811.8328
7867,71156.7469
7868,68115.9515
7869,66762.0629
7870,70943.0139
7871,74550.0198
7872,73754.4988
7873,81068.4357
7874,72793.7075
7875,71983.8653
7876,66130.1565
7877,64356.7116
7878,63752.0659
7879,66922.9769
7880,63797.5476
7881,52382.0873
7882,50252.2192
7883,53854.6474
7884,49842.3029
7885,49585.3262
7886,49356.0915
7887,53104.5368
7888,51472.5178
7889,53404.9935
7890,52418.265
7891,54859.8891
7892,67269.1185
7893,69122.9038
7894,63828.0394
7895,64294.09
7896,63602.5996
7897,69381.1874
7898,68935.019
7899,67825.3055
7900,63057.2133
7901,64048.0016
7902,65534.6007
7903,64263.6895
7904,60614.8418
7905,66739.3336
7906,74458.683
7907,71473.9995
7908,65311.8248
7909,67418.1101
7910,70411.1859
7911,69320.4883
7912,70700.7271
7913,68687.0017
7914,69053.4889
7915,72649.0292
7916,71960.8978
7917,76667.5691
7918,77122.5915
7919,76014.7869
7920,73949.6892
7921,80176.5275
7922,75073.0414
7923,78565.3083
7924,78173.5473
7925,88268.2957
7926,87463.1555
7927,86339.5233
7928,82493.776
7929,88027.6647
7930,87572.1804
7931,84841.8355
7932,68752.177
7933,78336.2578
7934,76918.5641
7935,84478.5931
7936,74038.21
7937,68953.1345
7938,86467.4749
7939,81387.3556
7940,67140.6087
7941,82940.7697
7942,82291.77
7943,87379.0308
7944,80837.3965
7945,89420.871
7946,85756.1175
7947,79998.6167
7948,73618.2106
7949,60519.1892
7950,81612.6923
7951,80369.8311
7952,78369.8984
7953,82160.1913
7954,82260.4088
7955,82471.4604
7956,82562.0173
7957,82493.1341
7958,83409.2348
7959,76845.5848
7960,77177.8183
7961,78660.197
7962,79512.4452
7963,77023.5943
7964,71618.7382
7965,78891.8125
7966,75598.0657
7967,77883.2301
7968,81205.6335
7969,81195.9512
7970,70536.2976
7971,72563.0505
7972,56586.4951
7973,48605.9115
7974,67358.1269
7975,75527.5173
7976,73994.5976
7977,76500.0024
7978,77278.4639
7979,83598.6087
7980,73109.0855
7981,82382.9892
7982,73950.8095
7983,78450.5959
7984,79716.0464
7985,81489.7648
7986,78966.4231
7987,78740.1106
7988,71889.3383
7989,79303.4079
7990,79897.4356
7991,79730.1494
7992,75888.9531
7993,76629.1282
7994,77484.7451
7995,75372.9013
7996,77693.7378
7997,77729.164
7998,76749.4785
7999,77036.3979
8000,75652.8645
8001,68703.7967
8002,65503.8985
8003,69152.4892
8004,69568.4088
8005,61260.8641
8006,68934.9056
8007,62130.6967
8008,68590.4115
8009,69508.7934
8010,69070.546
8011,70413.0688
8012,77592.9233
8013,82503.8028
8014,71101.8665
8015,67486.4106
8016,77181.9459
8017,78356.0159
8018,76242.4388
8019,70868.2511
8020,66540.8623
8021,62409.4205
8022,65367.8113
8023,60386.9499
8024,59306.8317
8025,50931.8175
8026,56336.4961
8027,56282.3045
8028,58782.4933
8029,68204.4616
8030,69273.4195
8031,67746.1008
8032,69783.546
8033,69418.4797
8034,71342.209
8035,71114.1237
8036,70114.5895
8037,67181.5474
8038,69230.1178
8039,67717.4337
8040,70820.7513
8041,75842.7952
8042,69302.34
8043,66931.7179
8044,60810.7038
8045,53573.712
8046,56885.9431
8047,56082.6601
8048,58269.6772
8049,62627.6444
8050,58460.8662
8051,53582.9492
8052,65878.9341
8053,54643.4818
8054,64260.9561
8055,64064.1503
8056,73388.6237
8057,66594.3786
8058,65475.4811
8059,61488.2681
8060,62532.8737
8061,60562.4132
8062,68204.114
8063,64895.3552
8064,63957.097
8065,47735.5625
8066,54447.1138
8067,52003.9821
8068,52552.7912
8069,50717.4087
8070,50214.3297
8071,47584.9252
8072,51535.8858
8073,57595.2052
8074,58835.6122
8075,59698.9673
8076,61156.9076
8077,58602.7291
8078,69022.2914
8079,72621.9553
8080,64891.1925
8081,64266.7003
8082,67719.6183
8083,76830.6154
8084,79174.2213
8085,76938.9534
8086,72129.7563
8087,74882.079
8088,69899.0995
8089,74654.8189
8090,77672.2548
8091,70290.7538
8092,67547.2161
8093,61251.8519
8094,71512.6831
8095,67450.1151
8096,68218.8641
8097,56592.964
8098,61012.918
8099,61032.0666
8100,57903.8954
8101,61628.3618
8102,69103.8029
8103,66625.0354
8104,69998.0377
8105,66272.0849
8106,66577.7614
8107,69256.1436
8108,71832.3448
8109,65372.1008
8110,62795.476
8111,64981.2785
8112,69032.2417
8113,70407.5347
8114,73704.0622
8115,66203.9611
8116,66191.4766
8117,59019.9322
8118,57239.6266
8119,54451.2359
8120,58619.2421
8121,61010.2872
8122,64702.076
8123,67248.7093
8124,69273.8451
8125,68243.7679
8126,67657.5792
8127,68023.6033
8128,71053.2708
8129,71808.2267
8130,72142.2205
8131,67096.8298
8132,70709.1575
8133,65181.7115
8134,67068.9852
8135,68018.8285
8136,65568.0762
8137,63599.0609
8138,64314.975
8139,60927.0408
8140,66715.6261
8141,64996.7706
8142,64904.0777
8143,58210.6839
8144,57260.572
8145,62093.1396
8146,56327.3812
8147,59464.424
8148,65337.3228
8149,61110.0624
8150,73826.9157
8151,66713.2922
8152,71839.8547
8153,68972.3774
8154,78929.0189
8155,75424.856
8156,78782.8936
8157,83527.0523
8158,84182.8401
8159,82815.2603
8160,82451.8738
8161,79254.1312
8162,72781.8534
8163,63292.1558
8164,61603.0998
8165,59987.1053
8166,60431.7265
8167,54996.7625
8168,51305.4721
8169,53049.9697
8170,60635.0457
8171,53119.6068
8172,62387.9391
8173,57138.4593
8174,66634.3944
8175,65959.7958
8176,67508.6
8177,60446.107
8178,62099.4416
8179,63073.2753
8180,57848.5438
8181,55425.2924
8182,54109.7949
8183,52369.7888
8184,54111.1578
8185,57586.1318
8186,67992.1047
8187,53786.2423
8188,57026.198
8189,56457.9243
8190,55452.6583
8191,55225.1599
8192,55664.7342
8193,60833.9619
8194,55722.4713
8195,60390.162
8196,59126.2262
8197,56885.2292
8198,66403.5962
8199,61271.3052
8200,62679.2479
8201,60147.8127
8202,61498.574
8203,60112.7301
8204,57254.8531
8205,60386.4095
8206,57163.3773
8207,56547.1421
8208,55759.7631
8209,62477.2625
8210,59676.5288
8211,54505.3279
8212,48499.5451
8213,47997.657
8214,48150.3567
8215,49626.0432
8216,54270.4759
8217,54258.0941
8218,52363.7983
8219,53536.8779
8220,51547.6848
8221,53489.6396
8222,57509.8805
8223,54079.2595
8224,57634.9248
8225,53124.1142
8226,53578.9798
8227,57895.2553
8228,53910.1045
8229,49623.617
8230,55199.6215
8231,51042.1694
8232,52551.015
8233,56957.821
8234,55761.0972
8235,58823.6198
8236,65574.4075
8237,58251.8898
8238,57162.7845
8239,60201.2903
8240,55872.0438
8241,56756.1071
8242,52936.9334
8243,51451.5533
8244,59022.5221
8245,57454.8642
8246,61813.8551
8247,59699.3377
8248,64058.0032
8249,64390.5043
8250,65328.9879
8251,63597.565
8252,67621.2777
8253,68640.4023
8254,63292.3653
8255,62309.6341
8256,70570.403
8257,69548.3028
8258,72934.2632
8259,58157.7707
8260,68033.1325
8261,75723.3829
8262,75133.6106
8263,68755.6465
8264,72899.2151
8265,76142.4619
